"timeMillisSpent","score"
0,"-4hard/75soft"
0,"-3hard/78soft"
0,"-3hard/125soft"
0,"-3hard/150soft"
0,"-2hard/150soft"
0,"-2hard/219soft"
0,"-1hard/141soft"
0,"-1hard/190soft"
0,"0hard/263soft"
0,"0hard/268soft"
0,"0hard/273soft"
